educ,economycode,pop_adult,wgt,female,age,inc_q,emp_in,urbanicity,account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,pay_utilities,fin19,fin22a,fin24a,fin24c,fh2a,fh1,fh2,fin37,fin38,fin42,internet_use,con1,Income group
2.0,MNE,503215,0.394732061768949,1,41,3.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,LBR,3295997,0.626539153664114,1,24,5.0,1.0,2.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Low income
1.0,BOL,8553476,1.68491027953509,1,75,1.0,1.0,1.0,0,0.0,0.0,4.0,2.0,4.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0,2,Lower middle income
2.0,PRY,4874331,2.02699248354815,1,19,2.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,PAK,155833628,0.379866035283272,1,31,2.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
3.0,CHN,1176678702,0.104357538488275,2,64,4.0,,,1,1.0,1.0,,,,,1.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
2.0,UKR,32338724,1.58473666391001,1,28,3.0,1.0,,1,1.0,0.0,,,,,2.0,2.0,2.0,1.0,,,,,,,1,1,Upper middle income
2.0,BRA,169047814,0.470154246317853,2,67,5.0,2.0,2.0,1,0.0,0.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,MYS,27297352,0.221234670715516,1,23,4.0,1.0,1.0,1,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,XKX,1382360,1.30033301915553,2,48,4.0,1.0,2.0,1,0.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,BEN,8207504,0.202264724786674,1,37,3.0,2.0,2.0,1,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,COL,41544122,1.25127223747217,1,30,3.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Upper middle income
2.0,TUR,66691005,0.510261285417633,2,19,2.0,2.0,2.0,1,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,UGA,27277834,2.48506553039927,2,25,2.0,1.0,1.0,1,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0,2,Low income
2.0,SWZ,816208,0.704833642216592,1,33,4.0,1.0,1.0,1,1.0,0.0,1.0,4.0,4.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,CHN,1176678702,1.47824125966432,2,70,1.0,,1.0,0,0.0,0.0,,,,,2.0,2.0,1.0,1.0,,,,,,,0,1,Upper middle income
3.0,NIC,4830854,0.152121009780903,1,24,4.0,1.0,2.0,1,0.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,TZA,38155970,1.91113708458532,1,35,2.0,2.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
1.0,CHN,1176678702,1.40917189149256,2,58,5.0,,2.0,1,1.0,1.0,,,,,1.0,1.0,3.0,1.0,,,,,,,0,1,Upper middle income
1.0,BGD,122837439,0.594823010708708,2,45,2.0,2.0,1.0,1,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,SEN,11094279,1.10149452863466,1,18,3.0,1.0,2.0,1,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,UZB,24646062,1.69259559954471,2,44,1.0,1.0,1.0,1,1.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,Lower middle income
1.0,CHN,1176678702,1.06675152810715,2,18,3.0,,1.0,0,1.0,1.0,,,,,2.0,2.0,1.0,2.0,,,,,,,1,1,Upper middle income
2.0,JOR,7867178,0.420039574100647,1,31,1.0,1.0,2.0,1,1.0,0.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,Upper middle income
3.0,COD,57033055,0.262336120805192,2,36,5.0,1.0,2.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Low income
1.0,GMB,1598990,0.847521503656011,2,15,5.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,Low income
1.0,IND,1077731602,0.556821145893324,2,28,5.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,TCD,10289880,0.66671937638463,2,25,5.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Low income
1.0,IDN,211076339,1.40973821576057,2,50,1.0,1.0,1.0,0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Upper middle income
2.0,KAZ,14324777,0.36141240911567,2,40,5.0,1.0,1.0,1,1.0,0.0,3.0,4.0,4.0,1.0,2.0,4.0,,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1,1,Upper middle income
2.0,GMB,1598990,0.25324331197111,2,38,4.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,Low income
2.0,PSE,3183655,0.676108951481892,1,20,2.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,GTM,12299923,0.328843618035241,1,50,1.0,1.0,2.0,1,1.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0,2,Upper middle income
2.0,DOM,8281568,0.384581963172468,1,28,1.0,2.0,2.0,0,1.0,0.0,4.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,Upper middle income
3.0,IND,1077731602,1.2047475892918,2,28,5.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,VNM,76663207,1.23583674322701,2,42,3.0,1.0,1.0,1,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,Upper middle income
2.0,BOL,8553476,0.909036433359815,1,16,1.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,HND,7345357,0.201315010310738,1,36,5.0,1.0,1.0,1,1.0,0.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,COL,41544122,0.394658931601562,1,26,5.0,1.0,2.0,1,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,UKR,32338724,0.324013244530276,1,33,2.0,2.0,2.0,1,1.0,0.0,,,,,2.0,2.0,2.0,2.0,,,,,,,1,1,Upper middle income
2.0,LBN,4231057,1.12067553128068,2,55,4.0,1.0,1.0,1,1.0,0.0,1.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,THA,60882768,0.412837204467191,1,50,5.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,KEN,34616135,0.733840387977844,1,52,4.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0,1,Lower middle income
1.0,MKD,1515847,3.24911674463933,2,64,1.0,2.0,2.0,1,0.0,0.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,2,Upper middle income
3.0,CHN,1176678702,3.92806838002619,1,20,3.0,,2.0,1,0.0,1.0,,,,,2.0,2.0,2.0,2.0,,,,,,,1,1,Upper middle income
2.0,COG,3655093,0.763404126291073,2,35,4.0,2.0,2.0,1,0.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,TUR,66691005,0.313824605858792,2,58,5.0,1.0,1.0,1,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1,1,Upper middle income
2.0,PHL,82023644,1.75279044637442,1,54,2.0,1.0,2.0,1,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,Upper middle income
2.0,COG,3655093,0.224765851073713,1,29,2.0,1.0,1.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,1,Lower middle income
2.0,LKA,17109247,0.956397581683537,1,28,5.0,2.0,2.0,1,0.0,0.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,ZWE,9588258,0.269357419110046,1,37,4.0,2.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,VNM,76663207,0.826163298665447,2,44,5.0,1.0,2.0,1,1.0,0.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,GAB,1573811,1.67903942802059,1,29,1.0,1.0,2.0,1,0.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,TZA,38155970,0.724941566535073,2,25,5.0,1.0,1.0,1,0.0,1.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,MAR,27893979,0.797782822026525,1,16,4.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,TGO,5593530,0.507965831547756,2,21,1.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,Lower middle income
1.0,GMB,1598990,0.934921793613555,2,30,3.0,2.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,Low income
2.0,XKX,1382360,0.251077796353516,2,65,3.0,1.0,1.0,1,0.0,0.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1,1,Upper middle income
2.0,IND,1077731602,0.925280957908664,1,16,1.0,2.0,1.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,Lower middle income
1.0,SEN,11094279,0.636493577960638,2,52,2.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,HND,7345357,0.648684467816659,2,19,4.0,1.0,1.0,0,1.0,0.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,KHM,12177453,0.658328166859295,2,56,2.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,2,Lower middle income
2.0,MEX,97411242,1.325843384518,1,33,2.0,1.0,1.0,1,1.0,0.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1,1,Upper middle income
1.0,SLV,4718943,0.97915691247246,1,60,2.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Upper middle income
1.0,CHN,1176678702,3.31337592538773,1,63,1.0,,1.0,1,1.0,0.0,,,,,1.0,2.0,1.0,1.0,,,,,,,1,1,Upper middle income
2.0,MEX,97411242,0.654010412646964,2,31,3.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,NAM,1858089,0.213562414843819,2,64,5.0,1.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,COD,57033055,0.132022484873663,2,20,5.0,1.0,2.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Low income
1.0,SLE,5200533,0.909453768430339,1,42,2.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,Low income
2.0,SLE,5200533,2.02176809666735,2,17,2.0,2.0,2.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Low income
3.0,BLZ,300138,0.480663976019977,1,22,3.0,1.0,1.0,1,0.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,MEX,97411242,0.990666755350488,2,28,5.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,ZAF,46723498,2.04714636866052,2,64,4.0,2.0,2.0,1,0.0,0.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,2,Upper middle income
1.0,CHN,1176678702,0.874901229204916,2,50,4.0,,1.0,1,1.0,1.0,,,,,1.0,1.0,3.0,2.0,,,,,,,1,1,Upper middle income
2.0,CHN,1176678702,0.104357538488275,1,56,3.0,,2.0,1,1.0,1.0,,,,,2.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
2.0,HND,7345357,0.788616570385345,1,24,1.0,1.0,2.0,1,0.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,1,4,Lower middle income
1.0,IRN,69914781,1.26620522054043,2,63,2.0,1.0,1.0,1,1.0,0.0,,,,,2.0,2.0,2.0,2.0,,,,,,,0,1,Upper middle income
2.0,GEO,2933716,0.387857976964718,2,62,3.0,2.0,1.0,1,0.0,0.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Upper middle income
2.0,ECU,13484219,0.535044116503773,1,26,4.0,1.0,2.0,0,1.0,0.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,KEN,34616135,0.505799604439306,2,22,5.0,1.0,1.0,1,1.0,1.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1,1,Lower middle income
3.0,CHN,1176678702,0.414229027276675,2,41,4.0,,2.0,1,1.0,1.0,,,,,1.0,1.0,3.0,2.0,,,,,,,1,1,Upper middle income
2.0,COL,41544122,0.540200826341392,1,55,5.0,1.0,2.0,1,0.0,0.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,ECU,13484219,0.591322959626452,1,24,2.0,1.0,1.0,1,1.0,0.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1,1,Upper middle income
1.0,SLE,5200533,2.62632030649434,2,20,2.0,2.0,2.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,1,Low income
1.0,LAO,5322750,2.03694527109695,1,44,4.0,1.0,1.0,0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,COD,57033055,0.268893977709983,1,25,4.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,Low income
2.0,GEO,2933716,0.631287306395713,2,65,2.0,1.0,1.0,1,0.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,Upper middle income
2.0,UZB,24646062,1.1588040948458,1,31,3.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
1.0,BGD,122837439,1.1678711490493,2,55,3.0,1.0,2.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,TZA,38155970,0.654439914082031,2,44,3.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,GAB,1573811,0.419819052383013,1,41,3.0,1.0,2.0,0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,EGY,77385958,0.732112245429494,2,38,5.0,1.0,2.0,1,0.0,0.0,1.0,4.0,4.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,IDN,211076339,0.582711212049548,1,38,1.0,1.0,1.0,0,1.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,Upper middle income
1.0,NER,13873697,0.430096704363531,1,40,5.0,1.0,2.0,0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Low income
3.0,DZA,32019804,0.129444840722642,1,36,2.0,1.0,2.0,1,1.0,0.0,,,,,2.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
2.0,PHL,82023644,2.09408415234118,2,22,4.0,1.0,2.0,0,0.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,TGO,5593530,0.674958929630976,2,39,2.0,1.0,2.0,1,1.0,0.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,PRY,4874331,0.760374174467429,1,42,5.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,CIV,18301587,0.371286818329744,1,32,2.0,1.0,1.0,0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,NGA,133329232,0.673556944461738,2,39,2.0,2.0,2.0,1,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
3.0,VEN,20899114,0.600270212980501,2,28,3.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,DZA,32019804,0.660420509293355,1,20,1.0,2.0,1.0,0,1.0,0.0,,,,,2.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
1.0,ALB,2278004,0.945054194865429,1,48,2.0,2.0,1.0,0,1.0,0.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1,1,Upper middle income
1.0,IND,1077731602,1.78615018687573,1,70,4.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
2.0,NER,13873697,0.220239328091234,1,27,5.0,2.0,2.0,0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,2,Low income
1.0,COM,532331,2.03739424720504,1,55,3.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
1.0,MRT,2860979,1.72495503616375,1,50,4.0,2.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,IRN,69914781,0.723893067891204,1,49,4.0,2.0,2.0,1,0.0,1.0,,,,,2.0,2.0,2.0,1.0,,,,,,,1,1,Upper middle income
1.0,THA,60882768,0.639849554443428,1,78,1.0,1.0,1.0,1,0.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0,2,Upper middle income
2.0,GTM,12299923,2.89724932608521,2,18,5.0,2.0,2.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,ZMB,12029200,0.33053325221782,1,34,4.0,2.0,2.0,1,1.0,0.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
2.0,CMR,16524096,1.2449716045886,2,18,2.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
2.0,MRT,2860979,0.289470610914923,1,30,1.0,1.0,2.0,1,1.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1,1,Lower middle income
2.0,BIH,2764009,0.535483091231479,1,69,4.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,COD,57033055,0.301087025083365,2,65,5.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Low income
2.0,EGY,77385958,1.19734149805399,2,18,3.0,1.0,1.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,TJK,6596875,0.47930533680479,1,46,2.0,2.0,1.0,0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,IRN,69914781,0.272243088195488,2,52,3.0,2.0,1.0,0,1.0,0.0,,,,,1.0,2.0,,2.0,,,,,,,0,1,Upper middle income
1.0,PSE,3183655,0.704201770178353,1,31,4.0,2.0,2.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,EGY,77385958,0.801019964928572,1,54,5.0,2.0,1.0,1,1.0,0.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,1,Lower middle income
1.0,MNG,2344987,0.783610328696889,1,15,1.0,1.0,1.0,1,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,DZA,32019804,0.72048353629613,2,68,5.0,1.0,2.0,0,0.0,0.0,,,,,2.0,2.0,1.0,2.0,,,,,,,0,1,Upper middle income
2.0,IDN,211076339,0.852419342560318,1,53,2.0,2.0,1.0,0,1.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,1,Upper middle income
1.0,CHN,1176678702,0.920396323135338,1,50,1.0,,1.0,0,0.0,0.0,,,,,2.0,2.0,2.0,2.0,,,,,,,1,1,Upper middle income
3.0,IRN,69914781,0.55014939714424,1,39,2.0,2.0,2.0,1,1.0,0.0,,,,,1.0,2.0,1.0,1.0,,,,,,,1,1,Upper middle income
2.0,SRB,5672737,1.29617149999603,2,89,3.0,2.0,1.0,1,0.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1,1,Upper middle income
3.0,GMB,1598990,0.461373764509159,2,62,5.0,2.0,1.0,1,0.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1,1,Low income
2.0,LBY,5262910,2.70546355342365,1,57,3.0,2.0,1.0,1,0.0,0.0,,,,,2.0,2.0,2.0,2.0,,,,,,,1,1,Upper middle income
2.0,VEN,20899114,1.05114307576449,1,25,3.0,1.0,2.0,1,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
